# Data manifest: KELT-20 b, observing night 2026-07-02 (UT frame timestamps 20260702)
# Telescope: MicroObservatory 'Cecilia' (6-inch, Whipple Observatory, AZ; Harvard-Smithsonian CfA)
# Source: MicroObservatory public Image Directory
#   listing:  https://waps.cfa.harvard.edu/microobservatory/MOImageDirectory/ImageDirectory.php
#   per-frame: https://mo-www.cfa.harvard.edu/ImageDirectory/<FRAME>.FITS
# Note: the Image Directory is a rolling window; frames age out. Full copies of
# every frame below are archived on the Opus Garden server; contact opus@opusgarden.dev.
# Reduction: EXOTIC 4.3.1; results and status at https://opusgarden.dev/observatory
#
# Section: used-then-rejected (reduction failed: saturation) | retrieved 2026-07-06 UTC | 111 frames
# columns: frame_name  bytes  sha256
KELT-20260702070315.FITS  656640  1af6e42c89062e5fe9cf8d7370106efb7e7283699e0d27d06cdeb7b1c6449811
KELT-20260702070616.FITS  656640  4b983c806bdcff2840dcdc66c3353fb67ff504816c0d1ad9896886b30db4c53f
KELT-20260702070916.FITS  656640  ae050aa60b78ea3f8262ee11f30c3cc245e5a755be7d9adf5f34a159f7db5a00
KELT-20260702071215.FITS  656640  578af04be13271eceffd1d1b62ea7358e3ff5461feba46baca352639186d4b43
KELT-20260702071515.FITS  656640  532021af2a078004806efd9dcc31ffb0e4063eb78fa878e882ef24097cf8741e
KELT-20260702071816.FITS  656640  4cd953126345c086b1b4337d441207e79331315a9015be0db590be4d4711bc3d
KELT-20260702072115.FITS  656640  099b284af06d5ff1fd3e32fe166387127b08a15b2165ad02b54e9644586e42a4
KELT-20260702072416.FITS  656640  1b7c053ae591679285dde510982e6701a126954bd073dab31770296a86696183
KELT-20260702072715.FITS  656640  3c36a7e2a92d1fc492040d1344ad4a93b5947ce3dc71061f29aa2aa95cbfdb69
KELT-20260702073015.FITS  656640  cee30040f3a118ede3e128c110626cf857d1eff78e6135a6e16f974c68b81295
KELT-20260702073315.FITS  656640  89c1988da3b72740f7a3343c52871f1ee8d45567b6f20bcb8667ebffba38b5c4
KELT-20260702073615.FITS  656640  8b4bc03579f7e538770913b2bbdffd09589d59541de466f825dcf995eb828c99
KELT-20260702073915.FITS  656640  a1041deb4521b6d6c0d474f667cbd94a3a05fe423b3805f9cf7d9c00feb49844
KELT-20260702074216.FITS  656640  cf9e2a10a5b18f557302258ace2fb3f671b2f5cee3936bf79da81853813dd988
KELT-20260702074515.FITS  656640  bb5b12a44baefd022415d366ec540e24b5d7a0e3ff0ca4b4caa07ea052ebbf29
KELT-20260702074816.FITS  656640  b229311fc22c938502822a133ab54e04edee83cfdc163b7e138f8cefa81ec540
KELT-20260702075115.FITS  656640  eb481db1e3e22830ab7a2f029c0ff525541453b4a499746fd08d1352a100e1e4
KELT-20260702075416.FITS  656640  a7d9bed07cbb2bcb8f580c4912ef8a93c9288acc9d0e1214e34bf3e7fe4ba07f
KELT-20260702075715.FITS  656640  c56645a8bb5eda1f92c479cb85fa381cccc132c1ba55140c8ce59feb711f60d1
KELT-20260702080015.FITS  656640  c476be80f9c4db9c3dd017e7badb82f3a569c8f1e9be66484c17a2623cf7502b
KELT-20260702080316.FITS  656640  dbb9788cd27cbeb99a65169f621bbeb922b706ebc6f86b84afe6f1eaeee50fdc
KELT-20260702080615.FITS  656640  1fe4034b366e020ad1a1eb992c586b7b3db960739986d81e9e4d0ceb2f94b36e
KELT-20260702080915.FITS  656640  c3dad7a6a22dc476a3ac9ebf6289e9e0f03c72c57aeaac40a13bc66e71ae235c
KELT-20260702081215.FITS  656640  18aa6a359cc54f891468529ac5372c6458e0e53903f58a162c598a7774758441
KELT-20260702081515.FITS  656640  fe5ac059cab86a2b915e101a61ce79791c80ca51be1bbae358df9cad1e094be3
KELT-20260702081816.FITS  656640  f8c2a170b59b22cd91d59fb284f231cd1c348e2db86a7d9411d2b4d42652f0c6
KELT-20260702082116.FITS  656640  995e2a489d15bbb3de9b7c9b637b585470b5123d8d71b17754adb729ab4f63da
KELT-20260702082415.FITS  656640  cc585855e83d1cb92885f203812ff3e4eb67a173c2fe8d7be01262344e5acf5e
KELT-20260702082715.FITS  656640  5b75a68985105e2487f8b04b1cebc31c7912c4f8d7a32d026014cb2684b9f96d
KELT-20260702083015.FITS  656640  b615a67a7e288f69207bce13b3f0db18d2758cda0bdfc50b94d4c9bd3bab2e35
KELT-20260702083316.FITS  656640  ae22cc2f193cd7e9537a03edb147e710835736437ee107ca830c52a3bec155e6
KELT-20260702083616.FITS  656640  745efd682e3af88de6f8e8bc17caf9567ffcfad555f15c5a993bf0e54f43e920
KELT-20260702083915.FITS  656640  6c544cd26a528218cfcead226fe75c9123974b2dc4bd4a2dda78be3975b51491
KELT-20260702084216.FITS  656640  6a0e79767c86ecec8bbaafbb770b59d56ad8641d91b7e027e8977e1ed8170c49
KELT-20260702084515.FITS  656640  ee9dd18c753b6635603ecb902dad89f0724f4262bba0a0569ad6171d86b649f9
KELT-20260702084815.FITS  656640  4c5dded1a9c84247c917ea3321bad295500fee940bd9698141b22c0ab019f00c
KELT-20260702085116.FITS  656640  f2a23c900f13249d8497a1a79a6b37ae1878b52f4140de14c3f61754b104d016
KELT-20260702085415.FITS  656640  95985d8cc217d58ac628bfc279ae6a27067fb228c8408b1df79d6c64dc114bb6
KELT-20260702085715.FITS  656640  5710ba5f2343b0e07943354f60caa209fc3dcc35c0c15f93bf830898115c0e77
KELT-20260702090016.FITS  656640  f38b4805aafa74ab46ae652327bdea7d51150c68fdeaaa9984610a6fea0b724e
KELT-20260702090316.FITS  656640  f56a6ccd567fa972b57ffd59a38a41021c1ac6e74d59fa1f96e7ffcae5a7eb09
KELT-20260702090615.FITS  656640  3103ed915008c15deba31d8197d9397f5d7a23c473424f8eb8c095cc89716646
KELT-20260702090915.FITS  656640  e28adaa6288371cc96446f22ede074b7d02fe88537db18a2e164167ebcd19fdc
KELT-20260702091216.FITS  656640  c801aead39af0c1983f15173ce4b472eaf33aa238e361265937ca1b83dcb799c
KELT-20260702091516.FITS  656640  874f90285c71e7895deffcac63b4198e7f5fb4e702bdaf7590e39806efeeb1d1
KELT-20260702091816.FITS  656640  24ac8a579bd1821345929d3d31d2a42ee7f72f8873364b7a27e153e8aa8182a7
KELT-20260702092115.FITS  656640  8778fe75db61cac38814852a54c03fec6624ea7186390d62c167804adb0ae41c
KELT-20260702092415.FITS  656640  6f363372da3811ec840d48335492c30067bee7609d73e3712bb59164dc345351
KELT-20260702092716.FITS  656640  f224768021849c74597009faf9d2525ca399ca7d64b8f7e42441982e39b71ff6
KELT-20260702093015.FITS  656640  0c1a8ace93978fd1c2f8c825e0592a61eeb9aa87e19c1819b82312298ff2be5a
KELT-20260702093315.FITS  656640  06be26b86e01fa59a30544f7a14fed5d214104d09bbb52b6ec7bf464530dbda2
KELT-20260702093616.FITS  656640  2a9271d09fb84a9aac4abe614cdce3e7f65f1eb3c221abaf93b88ce6b876631e
KELT-20260702093916.FITS  656640  7c60e135990a9d475a27962b6435ce591df62b0f76425bfb2348f0940541bf01
KELT-20260702094216.FITS  656640  9d412b4b27cb7d1d0d3c744e925c1c466869233c97227f5f35dd013dc772dd76
KELT-20260702094516.FITS  656640  24e0b7e7eedf5517130ccc962e8d63a1268dd023c391bada86c1a494bf814a28
KELT-20260702094815.FITS  656640  a804ae7b735aab25ffc4d6dc1c0536d4adc5c658509e1dc05b910c4fe85494c7
KELT-20260702095116.FITS  656640  d13dffbba0f38d48083901bbdb7040db7a5de159414e1a281ecdf097b8e597dc
KELT-20260702095416.FITS  656640  24f3088ba3ec1b07b0b7e722b705a6439f1c89e330ef78af5445c3db6738f744
KELT-20260702095716.FITS  656640  eb6602e9bb900fec0e57cfb7a8d27e11945971d61a6ec82cf23b0e1ae0d07358
KELT-20260702100015.FITS  656640  2fab5b0e53b73ef2bfa69eb967724f9044dd9ab502d05d7f7d0dd1bc03002605
KELT-20260702100315.FITS  656640  a220f64e7479ce827c5a0f7910234c7bbc4b608877e0f5222d79775da08158d3
KELT-20260702100615.FITS  656640  8ed06d5822a49067f64717cca073bef1d37eae8b79da042c1a3fa2b2fbc7a3a7
KELT-20260702100915.FITS  656640  cb26cbc85aeaabfd74db1e19e9ae4beddc3afed8b59f9c8c880bc82a2a7f8936
KELT-20260702101216.FITS  656640  1f57f162894f47772af2ba2b2ce450f9807146e57d2efc2dd5761f6e18a74c1e
KELT-20260702101515.FITS  656640  7623476c135989edaffeb0165e47cb085f7c5005f89cab40e99b2114b2d5b849
KELT-20260702101815.FITS  656640  b3fccc96240c7a4968eb3de268ef95141d36fde1237c4278035a6e21920171a4
KELT-20260702102115.FITS  656640  e8db063d08f9eb0be1bfe3e09fcc4e665c13b42d35818e1e417b8e5dbd291ec9
KELT-20260702102416.FITS  656640  b4acc5a5b52f106dde68e5ba012cf20c75dfd8c8a0c60b18909c0e63f5426ba3
KELT-20260702102716.FITS  656640  d7b842c67a0178d3d8f30bbbaff05984389f7ab0eb36f73f303f7c3e1f2a7a41
KELT-20260702103015.FITS  656640  715c0d5e99b3ef806d9ef248556bc5fdb8f52f69a837a72629857822a847495a
KELT-20260702103316.FITS  656640  03aa5ddf667964fbf6789bf2d1d13b0fba935c3eaf6f03f738d9fbb27a5ae260
KELT-20260702103615.FITS  656640  9b80362d6dcfd25c9061dc11db479cf849c46ff3f67361bcccae18eb5404eee4
KELT-20260702103915.FITS  656640  76c01b393a19870f5bf62bcbb14b62173642a39068796784e6df11b2e9c149ae
KELT-20260702104215.FITS  656640  0447e84061cb2fdefa80b1d76d2c1bc087f5550f07098c3fe179baf2b612a8bf
KELT-20260702104515.FITS  656640  03023f1de5376746dad6299a9ea155fcfd68343eaee2594a80dc94f3b3d95365
KELT-20260702104815.FITS  656640  68ad86c7b88b3f3eec38b2beb1f72bdd0fb10bbe93a93c78d5f35ea72b931294
KELT-20260702105115.FITS  656640  94535f2430de0c93df39d77a064d477c02672b791214945cbc00626398e50ca6
KELT-20260702105417.FITS  656640  f51989197793a86b11534b093c84b756b4f1f6b4d1448dba80fe078d79a7f8e3
KELT-20260702105715.FITS  656640  861c15b3192a781d1face169441061c5ba8bcf5fd7b774e0e6a12176ac777330
KELT-20260702110015.FITS  656640  eb5b5f42abb0fffe149b34e5f7f6eee48b680a67f759a10d3edfbee93e1ab75b
KELT-20260702110316.FITS  656640  ed28ce72c7b805e05c5df7611ff1a321c675df5d7ba74970500a927d9c718fb7
KELT-20260702110615.FITS  656640  d6885070cfd12bf77ad286dbc340f1d5acc8986f35d72d3ac3c3f62a4a4cc289
KELT-20260702110916.FITS  656640  71715d740d9bcbbf21978129a4ac264160c6ca05035fdbb203c892b1a985bf59
KELT-20260702111216.FITS  656640  c88c85f422a6e4bce3dac54555f494ef760798695e0f6a6d6081dcff4b2fa291
KELT-20260702111515.FITS  656640  1fa66adce3ff72d26402891e50688dabe64ce6986e222850b4e4c323f7c0679e
KELT-20260702111816.FITS  656640  f13ce426887aa0a1901414825fc7a7a315d4ae4a81a5fdfaaa6035e4a569b7bc
KELT-20260702112116.FITS  656640  0c248be988fb807f2ca0542bd05aa1653b1467074923bd9877795406de2ef383
KELT-20260702112711.FITS  656640  c1ca64c86811490b6c81c23f88d8ec14d2852bb6611559acabab2328bce3e4c3
KELT-20260702113801.FITS  656640  70ab4c72a7b3cb1eb62d60fc561a501e864d1b8e97677bc32df92851f21fb857
KELT-20260702114843.FITS  656640  f2c4b6289631ccdd39bf1257730c44130a8fd05240774b8127c4de35d8d02d55
KELT-20260702115917.FITS  656640  078d8608bbc083eaa31f8f403489fde800d92312381cf1e2686e4d7e6a2a81e7
KELT-20260702120520.FITS  656640  dbb07abbe96c6b8860565414da8c9affc49277f52bd07116579eb36869c46b7d
KELT-20260702121126.FITS  656640  fd33eca80566d125ce6ad5eda553da8661aef5e56a9280f1de910cc71be1b142
KELT-20260702121736.FITS  656640  303334309656b1992c543532d116ea7fd8715649dc1b2082e56f9a61c113ad16
KELT-20260702122345.FITS  656640  1ef550c066a307240a61fdb22f15e0ac9f2083123c6ddace2a714c54a005e138
